tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,tipe_biaya,nama_unit,biaya,keterangan
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8567 CP 262-004,32000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,1516000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG235 DA 8170 CR 262-005,833750.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,20266.74,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,2364225.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,35607.83,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,1606666.67,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,40000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,10180111.1,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,150000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,30069.44,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,42251.04,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,1905890.27,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,AIR SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,89635.72,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,754564.77,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,16000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,1801683.34,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,1905.4,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,203850.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,414166.67,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,20266.74,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,32000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,387500.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,1578.12,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,1164705.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,24069.44,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,8000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,184275.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,286205.13,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,73870.54,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,86546.63,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,141083.33,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,450000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,112629.87,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,2800000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9119 AT/ DA 8602 CR 311-001,600.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,50000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,1625000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,4450.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,98997.16,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,117500.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,200000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,BULLDOZER CAT D7G2 342-008,9810.8,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,COMPACTOR DYNAPAC CA30D 371-016,81066.96,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK HINO 136 HDX 242-004,1800.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD DA 8012 CZ 251-051,70000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,647995.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,184275.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,5767488.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,722347.39,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,1581300.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,647995.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,5874505.25,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,10000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,17489245.5,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,1489016.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,10236403.42,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 48U-5A 331-003,183200.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,23660921.34,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,7369045.5,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,422758.14,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,28197525.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,695871.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,527100.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,6243390.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,59912905.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,743771.11,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,14369230.09,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,545874.67,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,UNDERCARRIAGE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,1610000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,2036921.11,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,525871.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,525871.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,700000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,3540291.68,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,1024053.76,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,675000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,427435.09,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-048,527100.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,BULLDOZER CAT D7G2 342-008,565540.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BULLDOZER WEA B 165 YS 342-014,453603.57,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,BULLDOZER WEA B 165 YS 342-014,565540.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,UNDERCARRIAGE SYSTEM,SPAREPART,BULLDOZER WEA B 165 YS 342-014,4340000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,BULLDOZER KOMATSU D85E 342-018,1655000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,BULLDOZER KOMATSU D85E 342-018,1050000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BULLDOZER KOMATSU D85E 342-018,889300.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,BULLDOZER KOMATSU D85E 342-018,3844400.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,GRADER CATERPILAR 120 K 351-004,5974448.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,GRADER CATERPILLAR 120K 351-007,159037.5,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,GRADER CATERPILLAR 120K 351-007,987690.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-013,971050.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-013,1262800.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-015,906200.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-015,2737000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,GRADER XCMG GR-135 351-015,7000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,GRADER XCMG GR-135 351-016,1133050.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,GRADER XCMG GR-135 351-016,1098200.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,GRADER XCMG GR-135 351-016,498181.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,540000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,867060.2,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,1249516.57,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,4483549.44,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,822581.88,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,385000.0,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,2113230.96,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-006,1322224.8,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,ATTACHMENT SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-007,3461484.67,PEMAKAIAN PERSEDIAAN Apr 2026
2026-04-30,Apr,4,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,BACKHOE LOADER CAT 416 F 361-007,2135935.15,PEMAKAIAN PERSEDIAAN Apr 2026
